0,1.21995,1.9939,1.978925,1.062275,0.96405,0.97955,0.6941,0.347825,0.3571,0.483625,2.310725,1.85845,1.3325,0.3326,0.1892,1.33665,1.715875,0.243225,1.3974,0.13605,1.000575,0.775825,0.7164,1.3499,1.97615,1.780425,1.42855,1.903025,1.0742,1.0796,0.904275
0,1.088225,1.923025,1.83425,1.668825,1.688775,1.903475,1.25905,1.704675,0.297425,0.605425,1.8323,1.736375,1.686,0.900025,0.229275,0.996525,1.761975,0.199675,1.599275,0.0619,1.04725,0.2236,1.0988,1.322575,1.965575,1.789225,1.0605,2.02145,1.050275,0.64795,0.829775
0,1.178421053,1.978631579,2.310842105,1.527052632,1.658052632,1.182736842,1.267421053,1.034473684,1.277368421,1.783263158,2.344789474,2.412473684,1.305947368,1.166578947,0.246315789,0.830157895,1.682736842,0.910842105,1.800052632,0.451631579,1.722,0.859684211,1.603736842,1.734263158,2.103105263,2.261526316,1.622789474,1.696894737,1.163263158,1.301315789,0.642631579
0,1.040947368,2.113473684,1.980578947,1.280631579,1.506473684,1.663368421,1.748157895,1.72,0.706736842,0.593736842,2.288894737,2.004473684,1.325473684,1.337947368,0.387157895,0.765789474,1.813105263,0.608736842,1.432578947,0.542,1.748631579,0.638263158,1.768368421,1.632105263,2.101315789,2.046631579,1.668526316,1.682210526,1.069263158,0.990789474,0.785736842
0,1.151421053,2.046421053,2.361631579,1.443894737,1.813578947,1.552631579,1.247263158,0.688421053,0.391315789,0.624789474,2.599210526,2.603684211,1.591263158,1.120421053,0.362052632,0.794631579,1.854684211,0.304421053,2.069684211,0.114157895,1.589368421,0.947052632,1.568947368,1.672894737,2.493578947,2.269526316,1.451894737,1.950052632,0.707947368,1.854315789,1.205736842
0,1.460263158,2.071526316,1.622578947,1.893578947,1.756894737,1.838,1.345578947,0.309947368,0.520210526,1.026526316,2.221263158,2.026368421,1.242842105,0.964789474,0.514894737,0.832473684,1.873315789,0.298526316,1.689421053,0.091157895,1.476473684,1.208736842,0.826631579,1.324526316,2.054526316,1.952684211,1.424526316,1.853631579,0.212631579,0.853789474,0.988736842
0,1.989,2.381684211,2.216789474,1.667105263,1.912263158,1.486842105,1.273736842,1.595157895,1.134947368,0.700894737,2.492526316,2.096315789,1.269157895,0.284526316,0.468631579,1.205842105,1.887105263,0.667315789,1.620526316,0.344473684,1.860789474,1.494578947,1.211263158,1.928842105,2.418210526,2.2,2.180736842,1.972526316,0.670157895,1.252157895,0.979578947
0,1.900894737,2.043,1.885157895,1.336210526,0.075789474,1.568789474,1.623210526,0.546315789,0.387842105,0.850210526,2.572473684,2.096631579,2.022368421,1.268105263,0.263736842,0.648105263,1.639368421,0.696947368,1.297947368,0.149578947,0.551105263,1.560894737,0.700315789,1.055052632,1.847210526,1.978105263,1.739,1.235052632,0.474210526,0.070052632,0.997842105
0,1.06555,2.01795,2.1598,1.6239,1.0783,2.1782,1.42675,2.2388,2.2352,1.215,2.2957,1.85055,1.5348,0.8454,0.25575,2.07725,1.9627,0.28615,2.1401,0.12865,1.9155,0.9441,0.94405,1.51215,2.0907,2.56125,2.05735,2.0992,1.7146,0.6618,0.48515
0,2.5531,2.6136,2.50375,1.85655,1.62365,1.956,1.249,2.10885,2.0419,1.7834,2.76305,2.25565,1.31845,1.5856,0.4572,1.91545,2.1409,0.42405,1.4922,0.12925,2.2013,0.81765,1.43455,2.7564,2.63465,2.20615,2.68695,1.5782,1.2954,0.6542,1.17325
0,2.0455,2.48545,2.1688,1.64065,1.1805,0.83635,1.64575,2.37845,2.099,1.91915,2.5846,1.3619,1.7916,1.07265,0.095,1.9319,2.1543,0.3883,0.55405,0.14885,0.86355,1.2504,0.93315,1.99775,2.0559,2.13485,1.57395,2.0661,1.6084,-0.01065,0.5937
0,0.96515,2.1969,2.2748,2.0941,1.9782,1.6319,2.21065,0.89505,0.41815,0.6084,2.4756,2.3679,2.0421,0.43495,0.35815,0.89545,2.0101,0.4789,2.1539,0.15325,0.68605,1.21185,1.2393,1.589,1.79,2.55475,1.46025,2.1097,0.47525,1.8665,1.09595
0,1.7118,2.3099,2.30865,1.91785,1.5006,1.78835,1.9605,1.9589,1.86745,1.4495,2.7698,2.47705,1.3007,1.47465,0.23785,1.2506,1.98395,1.4222,2.21555,0.2297,0.97535,1.0988,1.40095,1.7273,2.28845,2.36515,2.25085,1.8804,0.87865,2.24555,0.8646
0,2.2686,2.20955,2.311,1.35345,1.82295,1.68215,1.9573,1.6271,1.76125,2.2883,3.15785,1.54335,2.16005,1.05925,0.4349,0.4667,1.88575,2.01165,1.3265,0.3496,1.2927,1.7793,1.2166,1.04445,2.87075,2.5995,2.19805,2.11065,1.03165,0.71095,0.8688
